13481,-4.0000,-0.0295
13486,-4.0000,-0.0349
13491,-4.0000,-0.0295
13496,-4.0000,-0.0376
13501,-4.0000,-0.0403
13506,-4.0000,-0.0349
13511,-4.0000,-0.0322
13516,-4.0000,-0.0322
13521,-4.0000,-0.0269
13526,-4.0000,-0.0322
13531,-4.0000,-0.0215
13536,-4.0000,-0.0242
13541,-4.0000,-0.0242
13546,-4.0000,-0.0322
13551,-4.0000,-0.0376
13556,-4.0000,-0.0349
13561,-4.0000,-0.0322
13566,-4.0000,-0.0376
13571,-4.0000,-0.0215
13576,-4.0000,-0.0322
13581,-4.0000,-0.0295
13586,-4.0000,-0.0242
13591,-4.0000,-0.0322
13596,-4.0000,-0.0269
13601,-4.0000,-0.0322
13606,-4.0000,-0.0269
13611,-4.0000,-0.0349
13616,-4.0000,-0.0376
13621,-4.0000,-0.0295
13626,-4.0000,-0.0322
13631,-4.0000,-0.0322
13636,-4.0000,-0.0242
13641,-4.0000,-0.0295
13646,-4.0000,-0.0215
13651,-4.0000,-0.0269
13656,-4.0000,-0.0242
13661,-4.0000,-0.0349
13666,-4.0000,-0.0188
13671,-4.0000,-0.0376
13676,-4.0000,-0.0295
13681,-4.0000,-0.0322
13686,-4.0000,-0.0295
13691,-4.0000,-0.0322
13696,-4.0000,-0.0295
13701,-4.0000,-0.0107
13706,-4.0000,-0.0322
13711,-4.0000,-0.0295
13716,-4.0000,-0.0322
13721,-4.0000,-0.0349
13726,-4.0000,-0.0376
13731,4.0000,-0.0376
13736,4.0000,-1.2652
13741,4.0000,-0.5668
13746,4.0000,-0.2794
13751,4.0000,-0.1101
13756,4.0000,-0.0510
13761,4.0000,-0.0161
13766,4.0000,-0.0295
13771,4.0000,0.0054
13776,4.0000,0.0081
13781,4.0000,0.0295
13786,4.0000,0.0242
13791,4.0000,0.0376
13796,4.0000,0.0349
13801,4.0000,0.0322
13806,4.0000,0.0215
13811,4.0000,0.0188
13816,4.0000,0.0242
13821,4.0000,0.0215
13826,4.0000,0.0269
13831,4.0000,0.0215
13836,4.0000,0.0322
13841,4.0000,0.0295
13846,4.0000,0.0322
13851,4.0000,0.0322
13856,4.0000,0.0322
13861,4.0000,0.0269
